ID,Price,Brand,Model,Year,Title_Status,Mileage,Color,State,Country,Condition
2287,8000,nissan,versa,2018,clean vehicle,53903,gray,california, usa,2 days left
2288,2200,nissan,door,2015,salvage insurance,73382,tan,texas, usa,16 hours left
2289,8300,nissan,versa,2018,clean vehicle,48977,white,california, usa,2 days left
2290,7500,nissan,door,2016,clean vehicle,77504,blue,missouri, usa,7 days left
2291,8000,nissan,versa,2018,clean vehicle,50871,blue,california, usa,2 days left
2292,3500,nissan,door,2012,clean vehicle,107734,silver,missouri, usa,7 days left
2293,8000,nissan,versa,2018,clean vehicle,53098,white,california, usa,2 days left
2294,2000,nissan,door,2012,salvage insurance,159990,burgundy,oklahoma, usa,15 days left
2295,7800,nissan,versa,2018,clean vehicle,51552,red,california, usa,2 days left
2296,8000,nissan,versa,2018,clean vehicle,54692,white,california, usa,2 days left
2297,18500,nissan,frontier,2019,clean vehicle,18611,white,california, usa,8 days left
2298,8000,nissan,versa,2018,clean vehicle,51654,blue,california, usa,2 days left
2299,18300,nissan,frontier,2019,clean vehicle,24046,white,california, usa,8 days left
2300,7500,nissan,versa,2018,clean vehicle,65184,red,california, usa,2 days left
2301,29800,nissan,armada,2019,clean vehicle,37398,blue,california, usa,8 days left
2302,21100,nissan,rogue,2020,clean vehicle,19597,silver,south carolina, usa,21 hours left
2303,16200,nissan,rogue,2019,clean vehicle,34122,silver,california, usa,8 days left
2304,6998,nissan,doors,2015,clean vehicle,43651,super black,vermont, usa,11 days left
2305,14700,nissan,rogue,2020,clean vehicle,15387,gray,pennsylvania, usa,2 days left
2306,19000,nissan,cargo,2020,clean vehicle,264,black,california, usa,7 hours left
2307,7500,nissan,door,2016,clean vehicle,58126,black,texas, usa,1 days left
2308,7998,nissan,doors,2015,clean vehicle,62921,cayenne red,vermont, usa,11 days left
2309,10999,nissan,doors,2015,clean vehicle,43279,super black,massachusetts, usa,11 days left
2310,2900,nissan,door,2012,salvage insurance,117844,gray,north carolina, usa,8 days left
2311,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,new hampshire, usa,11 days left
2312,19925,nissan,murano,2016,clean vehicle,42837,gray,alabama, usa,21 hours left
2313,9500,nissan,sentra,2018,clean vehicle,42782,black,new jersey, usa,2 hours left
2314,12750,nissan,doors,2015,clean vehicle,24629,pearl white,massachusetts, usa,11 days left
2315,22800,nissan,door,2015,clean vehicle,35902,blue,alabama, usa,21 hours left
2316,11621,nissan,doors,2015,clean vehicle,12840,glacier white,rhode island, usa,11 days left
2317,11590,nissan,doors,2015,clean vehicle,63933,cayenne red,new hampshire, usa,11 days left
2318,4700,nissan,door,2012,clean vehicle,100079,black,alabama, usa,21 hours left
2319,11390,nissan,doors,2015,clean vehicle,37953,super black,new york, usa,11 days left
2320,14500,nissan,rogue,2017,clean vehicle,8677,blue,tennessee, usa,4 days left
2321,12000,nissan,rogue,2020,clean vehicle,11583,blue,ohio, usa,2 days left
2322,15000,nissan,altima,2020,clean vehicle,14320,blue,ohio, usa,2 days left
2323,7500,nissan,door,2016,clean vehicle,19723,black,georgia, usa,2 hours left
2324,28000,nissan,armada,2018,clean vehicle,29554,gray,pennsylvania, usa,3 days left
2325,17500,nissan,maxima,2018,clean vehicle,39309,black,pennsylvania, usa,2 days left
2326,18000,nissan,maxima,2018,clean vehicle,34951,silver,pennsylvania, usa,3 days left
2327,13200,nissan,sport,2018,clean vehicle,35870,black,pennsylvania, usa,2 days left
2328,17000,nissan,altima,2018,clean vehicle,44423,gray,texas, usa,21 hours left
2329,6700,nissan,xterra,2012,clean vehicle,92982,black,georgia, usa,20 hours left
2330,23300,nissan,murano,2018,clean vehicle,36844,white,texas, usa,21 hours left
2331,26800,nissan,titan,2018,clean vehicle,33605,white,new mexico, usa,21 hours left
2332,18200,nissan,sport,2018,clean vehicle,28009,black,tennessee, usa,21 hours left
2333,18700,nissan,rogue,2018,clean vehicle,41366,silver,virginia, usa,21 hours left
2334,12900,nissan,door,2016,clean vehicle,98354,red,new jersey, usa,2 hours left
2335,16000,nissan,rogue,2018,clean vehicle,39598,no_color,virginia, usa,21 hours left
2336,19400,nissan,rogue,2020,clean vehicle,21009,black,minnesota, usa,14 hours left
2337,10900,nissan,sentra,2018,clean vehicle,28880,silver,tennessee, usa,21 hours left
2338,15800,nissan,sport,2018,clean vehicle,28626,black,virginia, usa,21 hours left
2339,19800,nissan,rogue,2020,clean vehicle,14850,silver,minnesota, usa,14 hours left
2340,19000,nissan,rogue,2018,clean vehicle,41096,black,virginia, usa,21 hours left
2341,18000,nissan,rogue,2020,clean vehicle,12748,black,minnesota, usa,14 hours left
2342,19800,nissan,rogue,2020,clean vehicle,14531,blue,minnesota, usa,14 hours left
2343,19700,nissan,rogue,2020,clean vehicle,15931,black,minnesota, usa,14 hours left
2344,20100,nissan,rogue,2020,clean vehicle,10875,blue,minnesota, usa,14 hours left
2345,19700,nissan,frontier,2019,clean vehicle,31172,silver,minnesota, usa,14 hours left
2346,23400,nissan,frontier,2019,clean vehicle,16248,white,minnesota, usa,14 hours left
2347,23300,nissan,frontier,2019,clean vehicle,18137,black,minnesota, usa,14 hours left
2348,17500,nissan,altima,2019,clean vehicle,25664,black,minnesota, usa,14 hours left
2349,17100,nissan,altima,2019,clean vehicle,31026,black,minnesota, usa,14 hours left
2350,15800,nissan,altima,2019,clean vehicle,41287,silver,minnesota, usa,14 hours left
2351,13600,nissan,altima,2019,clean vehicle,43612,black,minnesota, usa,14 hours left
2352,14400,nissan,altima,2019,clean vehicle,29545,black,minnesota, usa,14 hours left
2353,19800,nissan,frontier,2019,clean vehicle,24303,silver,minnesota, usa,14 hours left
2354,17200,nissan,altima,2019,clean vehicle,29661,gray,minnesota, usa,14 hours left
2355,20300,nissan,frontier,2019,clean vehicle,18857,silver,minnesota, usa,14 hours left
2356,20500,nissan,frontier,2019,clean vehicle,14470,gray,minnesota, usa,14 hours left
2357,16500,nissan,altima,2019,clean vehicle,42364,silver,minnesota, usa,14 hours left
2358,16000,nissan,altima,2019,clean vehicle,37108,black,minnesota, usa,14 hours left
2359,14600,nissan,altima,2019,clean vehicle,26432,blue,minnesota, usa,14 hours left
2360,16300,nissan,rogue,2019,clean vehicle,24174,white,minnesota, usa,14 hours left
2361,15400,nissan,sport,2019,clean vehicle,30756,silver,minnesota, usa,14 hours left
2362,15800,nissan,rogue,2019,clean vehicle,32473,blue,minnesota, usa,14 hours left
2363,15800,nissan,sport,2019,clean vehicle,22947,blue,minnesota, usa,14 hours left
2364,21400,nissan,murano,2018,clean vehicle,17127,white,georgia, usa,21 hours left
2365,15300,nissan,kicks,2019,clean vehicle,20793,gray,minnesota, usa,14 hours left
2366,20100,nissan,pathfinder,2019,clean vehicle,32519,black,minnesota, usa,14 hours left
2367,11300,nissan,sentra,2019,clean vehicle,26930,gray,minnesota, usa,14 hours left
2368,10700,nissan,sentra,2019,clean vehicle,40839,black,minnesota, usa,14 hours left
2369,16000,nissan,rogue,2018,clean vehicle,44732,no_color,south carolina, usa,21 hours left
2370,16600,nissan,rogue,2019,clean vehicle,19292,white,minnesota, usa,14 hours left
2371,15800,nissan,sport,2019,clean vehicle,24155,gray,minnesota, usa,14 hours left
2372,11600,nissan,sentra,2019,clean vehicle,33369,black,minnesota, usa,14 hours left
2373,15000,nissan,rogue,2017,clean vehicle,28918,red,virginia, usa,21 hours left
2374,17600,nissan,rogue,2019,clean vehicle,21623,blue,minnesota, usa,14 hours left
2375,36300,nissan,xd,2017,clean vehicle,16224,white,virginia, usa,21 hours left
2376,15600,nissan,sport,2019,clean vehicle,26406,silver,minnesota, usa,14 hours left
2377,14000,nissan,rogue,2017,clean vehicle,27790,green,virginia, usa,21 hours left
2378,16600,nissan,rogue,2019,clean vehicle,19182,black,minnesota, usa,14 hours left
2379,12600,nissan,sentra,2017,clean vehicle,11837,gray,tennessee, usa,21 hours left
2380,20900,nissan,pathfinder,2019,clean vehicle,21774,black,minnesota, usa,14 hours left
2381,12700,nissan,door,2017,clean vehicle,17738,black,tennessee, usa,21 hours left
2382,15600,nissan,sport,2019,clean vehicle,27206,white,minnesota, usa,14 hours left
2383,18900,nissan,rogue,2019,clean vehicle,20508,silver,minnesota, usa,14 hours left
2384,15700,nissan,sport,2019,clean vehicle,24987,blue,minnesota, usa,14 hours left
2385,21900,nissan,pathfinder,2019,clean vehicle,21273,gray,minnesota, usa,14 hours left
2386,21700,nissan,pathfinder,2019,clean vehicle,23863,black,minnesota, usa,14 hours left
2387,14600,nissan,rogue,2016,clean vehicle,31566,gray,virginia, usa,21 hours left
2388,12000,nissan,sentra,2019,clean vehicle,25261,gray,minnesota, usa,14 hours left
2389,21000,nissan,pathfinder,2019,clean vehicle,20628,silver,minnesota, usa,14 hours left
2390,12500,nissan,door,2017,clean vehicle,48765,blue,pennsylvania, usa,2 days left
2391,15900,nissan,rogue,2019,clean vehicle,30645,silver,minnesota, usa,14 hours left
2392,11800,nissan,door,2017,clean vehicle,60158,red,pennsylvania, usa,3 days left
2393,9900,nissan,versa,2019,clean vehicle,39985,blue,minnesota, usa,14 hours left
2394,10600,nissan,sentra,2018,clean vehicle,39208,black,minnesota, usa,14 hours left
2395,10100,nissan,sentra,2018,clean vehicle,45080,black,minnesota, usa,14 hours left
2396,13300,nissan,sport,2018,clean vehicle,39247,gray,minnesota, usa,14 hours left
2397,10100,nissan,sentra,2018,clean vehicle,46382,white,minnesota, usa,14 hours left
2398,10300,nissan,sentra,2018,clean vehicle,39893,black,minnesota, usa,14 hours left
2399,10300,nissan,sentra,2018,clean vehicle,41203,gray,minnesota, usa,14 hours left
2400,10300,nissan,sentra,2018,clean vehicle,40648,blue,minnesota, usa,14 hours left
2401,24000,nissan,murano,2018,clean vehicle,31551,gray,minnesota, usa,14 hours left
2402,10400,nissan,sentra,2018,clean vehicle,38761,gray,minnesota, usa,14 hours left
2403,10200,nissan,sentra,2018,clean vehicle,42838,gray,minnesota, usa,14 hours left
2404,9500,nissan,versa,2018,clean vehicle,41557,blue,minnesota, usa,14 hours left
2405,10500,nissan,sentra,2018,clean vehicle,41136,black,minnesota, usa,14 hours left
2406,10500,nissan,sentra,2018,clean vehicle,41141,silver,minnesota, usa,14 hours left
2407,3500,nissan,door,2016,clean vehicle,115716,blue,pennsylvania, usa,2 days left
2408,9300,nissan,versa,2018,clean vehicle,52260,black,minnesota, usa,14 hours left
2409,14100,nissan,rogue,2016,clean vehicle,22041,silver,pennsylvania, usa,2 days left
2410,2425,nissan,door,2012,salvage insurance,161836,black,tennessee, usa,2 days left
2411,925,nissan,door,2012,salvage insurance,83720,silver,tennessee, usa,2 days left
2412,11000,nissan,rogue,2016,clean vehicle,37605,black,pennsylvania, usa,2 days left
2413,11000,nissan,rogue,2016,clean vehicle,63738,green,pennsylvania, usa,18 hours left
2414,2100,nissan,door,2013,salvage insurance,155704,silver,tennessee, usa,2 days left
2415,800,nissan,door,2012,salvage insurance,234792,black,florida, usa,2 days left
2416,20400,nissan,pathfinder,2018,clean vehicle,24143,silver,south carolina, usa,21 hours left
2417,375,nissan,door,2017,salvage insurance,1,red,north carolina, usa,2 days left
2418,3000,nissan,door,2015,clean vehicle,132655,beige,pennsylvania, usa,2 days left
2419,15100,nissan,rogue,2017,clean vehicle,28079,gray,south carolina, usa,21 hours left
2420,4000,nissan,door,2015,salvage insurance,74906,silver,north carolina, usa,8 days left
2421,19500,nissan,door,2017,clean vehicle,53155,gray,south carolina, usa,21 hours left
2422,22600,nissan,titan,2017,clean vehicle,94258,gray,south carolina, usa,21 hours left
2423,6500,nissan,door,2014,clean vehicle,65620,white,pennsylvania, usa,2 hours left
2424,11800,nissan,door,2012,clean vehicle,92878,gray,pennsylvania, usa,2 days left
2425,20500,nissan,pathfinder,2017,clean vehicle,25918,white,missouri, usa,4 days left
2426,14200,nissan,rogue,2018,clean vehicle,37830,black,ohio, usa,21 hours left
2427,22000,nissan,frontier,2018,clean vehicle,13875,white,ohio, usa,21 hours left
2428,16200,nissan,frontier,2018,clean vehicle,6024,silver,ohio, usa,21 hours left
2429,4800,nissan,door,2016,salvage insurance,76789,gray,texas, usa,17 hours left
2430,16000,nissan,sport,2018,clean vehicle,30409,black,ohio, usa,21 hours left
2431,14300,nissan,sport,2018,clean vehicle,44864,gray,ohio, usa,21 hours left
2432,16800,nissan,pathfinder,2019,clean vehicle,42397,silver,florida, usa,21 hours left
2433,11900,nissan,sentra,2018,clean vehicle,16778,gray,ohio, usa,21 hours left
2434,3000,nissan,door,2015,salvage insurance,99767,gray,south carolina, usa,2 days left
2435,15000,nissan,rogue,2019,clean vehicle,34692,gray,florida, usa,21 hours left
2436,15200,nissan,rogue,2019,clean vehicle,30721,gray,florida, usa,21 hours left
2437,18000,nissan,door,2017,clean vehicle,53376,black,ohio, usa,21 hours left
2438,22700,nissan,nvp,2016,clean vehicle,21282,white,ohio, usa,21 hours left
2439,3800,nissan,door,2015,clean vehicle,81699,blue,texas, usa,5 days left
2440,5475,nissan,door,2018,salvage insurance,33048,black,connecticut, usa,2 days left
2441,11400,nissan,sentra,2018,clean vehicle,10372,blue,illinois, usa,21 hours left
2442,28100,nissan,pathfinder,2018,clean vehicle,8889,silver,illinois, usa,21 hours left
2443,3500,nissan,sentra,2017,clean vehicle,127780,gray,illinois, usa,21 hours left
2444,15200,nissan,murano,2016,clean vehicle,59640,orange,illinois, usa,21 hours left
2445,1950,nissan,door,2015,salvage insurance,83975,blue,california, usa,2 days left
2446,13400,nissan,rogue,2016,clean vehicle,46178,black,illinois, usa,21 hours left
2447,12500,nissan,altima,2018,clean vehicle,34460,gray,florida, usa,2 days left
2448,16500,nissan,pathfinder,2018,clean vehicle,30594,black,florida, usa,21 hours left
2449,16500,nissan,pathfinder,2018,clean vehicle,39817,silver,florida, usa,21 hours left
2450,16500,nissan,pathfinder,2018,clean vehicle,40419,black,florida, usa,21 hours left
2451,13900,nissan,rogue,2018,clean vehicle,35493,black,florida, usa,2 days left
2452,13900,nissan,rogue,2018,clean vehicle,37073,gray,florida, usa,21 hours left
2453,1500,nissan,door,2013,salvage insurance,98384,black,maryland, usa,3 days left
2454,16500,nissan,pathfinder,2018,clean vehicle,34640,white,florida, usa,21 hours left
2455,13900,nissan,rogue,2018,clean vehicle,38760,white,florida, usa,21 hours left
2456,16500,nissan,pathfinder,2018,clean vehicle,34841,black,florida, usa,2 days left
2457,13900,nissan,rogue,2018,clean vehicle,35065,gray,florida, usa,2 days left
2458,12400,nissan,altima,2018,clean vehicle,37741,black,florida, usa,21 hours left
2459,13000,nissan,altima,2018,clean vehicle,27488,gray,florida, usa,21 hours left
2460,16500,nissan,pathfinder,2018,clean vehicle,37452,gray,florida, usa,21 hours left
2461,13900,nissan,rogue,2018,clean vehicle,39797,black,florida, usa,21 hours left
2462,16500,nissan,pathfinder,2018,clean vehicle,36714,black,florida, usa,21 hours left
2463,13900,nissan,rogue,2018,clean vehicle,36207,black,florida, usa,21 hours left
2464,13900,nissan,rogue,2018,clean vehicle,38563,black,florida, usa,21 hours left
2465,13900,nissan,rogue,2018,clean vehicle,39885,silver,florida, usa,21 hours left
2466,12100,nissan,altima,2018,clean vehicle,41852,silver,florida, usa,21 hours left
2467,16500,nissan,pathfinder,2018,clean vehicle,39454,silver,florida, usa,21 hours left
2468,16500,nissan,pathfinder,2018,clean vehicle,40203,blue,florida, usa,21 hours left
2469,13900,nissan,rogue,2018,clean vehicle,34547,white,florida, usa,21 hours left
2470,3700,nissan,door,2015,clean vehicle,75858,silver,illinois, usa,2 days left
2471,18800,nissan,pathfinder,2019,clean vehicle,31123,white,north carolina, usa,21 hours left
